root_id,cell_type
720575940621504269,NA
720575940635786335,R1-6
720575940628599237,T5d
720575940622387850,Mi15
720575940624645449,Mi10
720575940624599700,CB2318
720575940624947207,Tm20
720575940631490255,NA
720575940614383825,TmY11
720575940637754019,KCab
720575940623082595,T2a
720575940628979892,T4a
720575940631270556,T4c
720575940612474026,NA
720575940625987256,L2
720575940633518381,L1
720575940620684156,NA
720575940622311152,R1-6
720575940616893115,CB3820
720575940607351218,CB2990
720575940616792577,CB1151
720575940625952584,CB.FB9D0
720575940616180546,R1-6
720575940621338038,Tm1
720575940633938367,CB1191
720575940632427603,NA
720575940634256028,TmY18
720575940610406702,T5c
720575940637441758,T4b
720575940613653219,C2
720575940631863085,SMP532b
720575940620784843,NA
720575940619212613,L5
720575940614268847,NA
720575940632527524,Mi1
720575940611406042,CB3831
720575940615424571,CB1038
720575940622523912,NA
720575940621652718,MTe02
720575940616960699,L1
720575940622108442,T4d
720575940626949925,Dm13
720575940614032690,NA
720575940627631125,CB2842
720575940630904567,CB2071
720575940625880472,NA
720575940637321870,MTe17
720575940624626154,CB2498
720575940619073334,Tm4
720575940607068117,CB1743
720575940624960522,CB2900
720575940624067563,Tm3
720575940619730870,Dm6
720575940635234189,T4b
720575940616817625,CB1145
720575940598267657,TmY15
720575940618074041,Tm2
720575940660377729,L3
720575940608785365,CB0654
720575940620553229,MeTu1
720575940624362749,Tm20
720575940621230245,LC28
720575940620899542,NA
720575940619665023,KCab
720575940630942551,Tm9
720575940627853199,Tm5Y
720575940629955372,NA
720575940631909432,CB3864
720575940624071935,R1-6
720575940636648590,T4b
720575940618141780,Tm6
720575940625893820,Dm8
720575940616548313,CB2089
720575940627077834,Mi1
720575940632116943,NA
720575940622965213,TmY3
720575940609040597,T3
720575940606683266,BM_InOm
720575940616756507,NA
720575940635498420,Dm2
720575940620625067,T4c
720575940624245652,Mi4
720575940624799723,NA
720575940631411422,Pm1
720575940621625349,NA
720575940626855529,CB3329
720575940630396790,NA
720575940629496582,MTe01
720575940631545923,Tm4
720575940625896718,TmY5a
720575940628010481,NA
720575940613605017,CB3816
720575940611726819,CB3080
720575940650482041,Mi1
720575940628486761,L3
720575940615508114,CB3864
720575940605819680,TmY5a
720575940653597174,L1
720575940632103480,Mi9
720575940620946864,BM_vOcci_vPoOr
720575940628132943,NA
720575940632782756,Dm8
720575940633355987,T5b
720575940632206244,T5c
720575940610296622,LB3
720575940622383198,MeTu4
720575940625010616,Mi2
720575940619065627,CB3847
720575940612289890,L3
720575940629907984,Tm16
720575940626349815,Mi4
720575940636888553,TmY9
720575940622221948,L2
720575940627497235,Dm2
720575940630838265,NA
720575940621237086,TmY20
720575940627179416,Tm3
720575940618876317,L2
720575940606709449,C3
720575940627859855,T2
720575940623323853,Tm5Y
720575940617147409,T5c
720575940624362988,T5a
720575940616520902,NA
720575940621364604,Tm5Y
720575940626606522,Mi9
720575940640737139,CB3849
720575940632357984,NA
720575940613543314,T5a
720575940624756408,T4a
720575940615430762,Lawf2
720575940621637146,T5d
720575940624988564,Tm6
720575940623041868,T4c
720575940635229335,NA
720575940620118881,Mi2
720575940621485739,Tm9
720575940614321123,C3
720575940621188161,T4b
720575940622528380,Tm5a
720575940615132335,Dm3
720575940625365512,CB0710
720575940631117568,L4
720575940638374589,T3
720575940619232216,T5b
720575940636565872,Y3
720575940629229020,PS196a
720575940625375332,CB3848
720575940612780822,Mi15
720575940646066308,T3
720575940619225537,C3
720575940613508970,ORN_VM6
720575940606170754,NA
720575940629373890,CB3694
720575940624134280,TmY16
720575940620894273,T2
720575940619638663,TmYem1
720575940628889543,Mi13
720575940621521422,NA
720575940635065625,Dm20
720575940627218428,CB2078
720575940627430087,Tm6
720575940629457786,T4d
720575940647192355,Mi2
720575940618096321,NA
720575940627087930,T5b
720575940638761193,R1-6
720575940613919126,NA
720575940635290231,JO-E
720575940631693610,NA
720575940618283961,T4d
720575940613084625,NA
720575940612937391,T2
720575940626161930,NA
720575940632273721,T2a
720575940637108446,Tm1
720575940645273652,CB.FB6D2
720575940622589917,Mi2
720575940620573264,Tm1
720575940630748030,TmY18
720575940620417473,C3
720575940621020325,T2
720575940627845642,R1-6
720575940633825505,Tm9
720575940619709793,CB3846
720575940639534451,NA
720575940632457487,Mi13
720575940620587503,NA
720575940631839140,L1
720575940614845330,T2a
720575940619624862,Dm2
720575940615374186,NA
720575940608369026,JO-E
720575940627186813,Tm2
720575940628027140,TmY20
720575940640254552,NA
720575940617693264,NA
720575940615006119,Y3
720575940630877433,Mi4
720575940627041028,CB1101
720575940623943572,KCab
720575940615799697,LTe49f
720575940626235644,Mi1
720575940639245117,Y3
720575940627932693,Tm2
720575940633094431,Tm2
720575940620439381,R1-6
720575940609381897,aMe17aa
720575940620419207,T4a
720575940625168637,NA
720575940623952381,T5a
720575940620866984,Dm2
720575940626825744,Tm6
720575940631242799,NA
720575940634731631,L4
720575940616061627,T3
720575940624264009,L3
720575940612909482,CB3855
720575940629318759,CB2201
720575940626003600,L2
720575940632949218,L2
720575940603832288,NA
720575940631853615,NA
720575940629838080,T5a
720575940609269259,NA
720575940621599741,NA
720575940609624003,CB3828
720575940606624177,R1-6
720575940627207811,Dm3
720575940627970898,R7
720575940637656286,CB0811
720575940624475656,CB3848
720575940624495630,T1
720575940631004202,NA
720575940621274845,DNg08_b
720575940622501069,T2a
720575940630323834,L2
720575940636108407,C3
720575940645667438,L2
720575940623100341,CB2068
720575940621915486,Tm4
720575940622631146,BM_InOm
720575940615139495,Dm10
720575940646191395,T5b
720575940632742713,T1
720575940632872396,L4
720575940620248097,T1
720575940626429637,T4d
720575940612524773,NA
720575940627976088,NA
720575940611313578,NA
720575940621351151,T4d
720575940614840466,TmY3
720575940630663034,Tm16
720575940612173541,T5c
720575940620017937,Mi9
720575940639860131,TmY20
720575940623616511,NA
720575940636739173,NA
720575940618967710,TmY18
720575940623601993,T5c
720575940637450974,L1
720575940628509306,MTe51
720575940602444512,NA
720575940637222470,KCapbp-m
720575940608148693,KCapbp-ap2
720575940631016275,Mi1
720575940633316516,Tm2
720575940613406114,T4b
720575940628662528,L5
720575940623959787,Tm1
720575940622787711,NA
720575940619636756,Tm2
720575940619436342,NA
720575940635175023,CB1448
720575940634015149,NA
720575940627980968,Dm6
720575940617532830,CB2694
720575940634248184,NA
720575940611752857,CB1589
720575940631445591,MeMe_e02
720575940630734244,T2a
720575940640021326,Mi15
720575940636415966,T3
720575940617038534,NA
720575940625854616,NA
720575940630023159,NA
720575940618681501,R1-6
720575940632747880,C2
720575940618171165,Tm4
720575940630574903,Mi2
720575940625775032,Dm15
720575940627633412,L1
720575940629573626,C3
720575940618377029,Tm9
720575940624180668,NA
720575940613219751,T5b
720575940625434768,NA
720575940622061132,TPMN
720575940653703841,PVLP112b
720575940646896516,TmYem1
720575940618523938,R1-6
720575940614166634,Tm4
720575940627426837,NA
720575940620388846,CB3852
720575940633562082,TmY20
720575940631875858,Dm8
720575940642451189,Dm3
720575940627894471,CB1957
720575940626826392,AVLP044b
720575940621233157,LC10e
720575940612125170,T4b
720575940638608606,T5b
720575940621036109,NA
720575940627639528,CB0564
720575940614282134,Mi1
720575940607218780,Mi9
720575940630100471,T4a
720575940617933528,NA
720575940626397261,CB3816
720575940623839782,L4
720575940617130129,BM_InOm
720575940620647407,L1
720575940631167535,T4b
720575940616166873,Tm3
720575940616327609,CB3816
720575940608816964,CB1038
720575940626947271,T4a
720575940619346102,NA
720575940632225361,Mi15
720575940625129480,NA
720575940626344781,R7
720575940637846643,CB1294
720575940620619457,Dm2
720575940629163779,TmY9
720575940607517379,NA
720575940623319757,TmY9
720575940620911892,NA
720575940641655515,Tm1
720575940611728850,CB3864
720575940607560066,Lawf1
720575940625029134,NA
720575940624778749,R1-6
720575940629005815,CL128c
720575940638798052,R7
720575940621443137,L5
720575940620791617,Dm21
720575940616769819,NA
720575940610094126,Tm1
720575940629884263,R1-6
720575940637678558,L4
720575940633497592,CB1502
720575940631844300,NA
720575940617108274,cLP02
720575940620361968,NA
720575940612142834,Tm6
720575940650377849,R1-6
720575940639420238,NA
720575940619923371,CB3787
720575940635232180,T4a
720575940610476739,CB0743
720575940630124375,Tm16
720575940628495695,MeTu3
720575940634922906,T4b
720575940632087875,Dm3
720575940638677411,NA
720575940620677893,Dm15
720575940629040202,R1-6
720575940617712214,T5c
720575940631508803,T4a
720575940615481461,LLPC2
720575940635024575,CB3852
720575940616565919,Tm4
720575940610056601,CB1131
720575940611741282,TmY9
720575940629512966,Mi15
720575940633605345,T4a
720575940629259831,LTe06
720575940629786746,CB0207
720575940645329774,L2
720575940618266747,NA
720575940614713511,R1-6
720575940606974386,T2a
720575940624447240,NA
720575940605809794,Mi9
720575940623484771,R1-6
720575940621431884,CB2551
720575940633138330,Mi1
720575940628211499,CB0727
720575940615100335,R1-6
720575940647401860,Mi10
720575940629030699,Mi10
720575940627812953,CB0612
720575940631925349,Mi9
720575940646537582,NA
720575940611900366,NA
720575940618881995,NA
720575940629415936,NA
720575940622842333,TmY9
720575940622037139,LC14a1
720575940608631342,NA
720575940620985697,NA
720575940626725032,Tm12
720575940629317376,Tm4
720575940622793822,R1-6
720575940617246395,Mi1
720575940630328315,CB3864
720575940638405722,C2
720575940626102289,CB1975
720575940625415813,NA
720575940613277165,Tm20
720575940609748181,R1-6
720575940625028380,NA
720575940621065677,NA
720575940632905017,Tm4
720575940624696839,R1-6
720575940617766361,R1-6
720575940636928398,CB0878
720575940621753579,NA
720575940636757902,Tm4
720575940614026280,Mi1
720575940634678635,T2
720575940628951287,BM_Hau
720575940633004359,Mi1
720575940638880745,Lawf2
720575940626692298,R1-6
720575940614326499,MTe54
720575940625535577,Tm12
720575940619169901,LC10a
720575940640325429,DNa06
720575940620131121,R1-6
720575940624356755,CB3836
720575940623937805,CB3851
720575940641893109,R1-6
720575940608312533,NA
720575940616640980,CB1167
720575940614062503,NA
720575940638305853,CB.FB8E1
720575940631897362,T4d
720575940620736171,Mi4
720575940643949934,LC10d
720575940625435687,T1
720575940626655321,KCab
720575940639491893,NA
720575940622928739,Tm20
720575940628077640,L3
720575940622300941,CB1583
720575940624665068,CB2854
720575940628201259,NA
720575940621090669,Tm5c
720575940613369586,NA
720575940619562968,T3
720575940630344960,Mi10
720575940632618157,NA
720575940617800153,R1-6
720575940617483094,T4d
720575940634350035,CB3816
720575940628006855,C3
720575940636573358,NA
720575940629301248,NA
720575940611718885,CB.FB5I4
720575940628818791,Tm2
720575940620894061,Mi13
720575940610983492,Pm2
720575940623196819,CB2048
720575940624698300,T5c
720575940623257549,Dm2
720575940633694559,NA
720575940629087996,Pm1
720575940619637056,NA
720575940613865842,Tm3
720575940624061448,Dm11
720575940626626588,Tm6
720575940608846019,T4d
720575940630884370,TmY9
720575940630821431,R1-6
720575940628514459,NA
720575940620372672,Mi2
720575940612132826,NA
720575940612807830,NA
720575940629421182,T5c
720575940620473876,Mi4
720575940624153880,L4
720575940645654638,Tm4
720575940623572445,R8
720575940625335373,Mi13
720575940629539383,NA
720575940614904273,R1-6
720575940642562267,Tm9
720575940606519910,R1-6
720575940624001032,Tm2
720575940639301747,NA
720575940611174067,CB1508
720575940635222640,DNg06_b
720575940623773578,Tm3
720575940623018983,"CB.FB3,4I2"
720575940645291118,Mi15
720575940622743646,Tm20
720575940630275900,Tm6
720575940622195376,SMP248a
720575940623499308,T5c
720575940625447655,R8
720575940634583959,L1
720575940620878727,NA
720575940626928968,T2a
720575940640102528,T5c
720575940621940518,CB1532
720575940622177379,Mi4
720575940626924681,T5c
720575940627744345,NA
720575940628271698,Dm11
720575940616472507,Tm20
720575940613771246,T5b
720575940614049183,NA
720575940617691220,BM_InOm
720575940619845552,CB0726
720575940627761241,CB3824
720575940620645709,T5b
720575940605861310,C3
720575940625593677,Tm5Y
720575940614247574,NA
720575940621579155,CB1394
720575940632063116,T2a
720575940618487109,T3
720575940618212057,Mi4
720575940612988182,NA
720575940624663532,NA
720575940618760193,CB1642
720575940619618427,Mi2
720575940621269696,Mi1
720575940609113539,T5d
720575940618112310,lLN1_bc
720575940656042913,CB3847
720575940627775668,R1-6
720575940617460317,Tm6
720575940632969799,CB3836
720575940630857728,R1-6
720575940614615080,Mi15
720575940626694949,R8
720575940626018748,TmY5a
720575940622433279,NA
720575940627673402,Tm8
720575940612266213,NA
720575940622102710,Dm13
720575940611804002,R1-6
720575940634026140,Tm12
720575940625022270,NA
720575940618326875,Tm9
720575940617753995,Dm8
720575940645541252,Mi1
720575940609706820,Tm20
720575940611419598,Tm1
720575940639386968,Dm3
720575940630194171,TmY9
720575940619456728,NA
720575940612824239,NA
720575940641428365,CB3864
720575940626034213,TmY3
720575940636287480,R1-6
720575940625244936,Dm8
720575940614598546,T5b
720575940619742656,KCab
720575940644554606,KCab
720575940626349498,Tm2
720575940617037457,Pm1
720575940615758809,Mi9
720575940619929765,T5b
720575940619975115,Mi2
720575940617540491,Tlp4
720575940622695916,NA
720575940620115029,Mi9
720575940625476964,KCapbp-ap2
720575940632698020,NA
720575940637232014,cL05
720575940622969597,Dm3
720575940626440025,T5a
720575940628588616,Tm12
720575940632716128,NA
720575940626326334,T2
720575940625606036,NA
720575940612450453,NA
720575940607832498,TmY15
720575940626758019,TmY4
720575940625393456,T5d
720575940605020337,NA
720575940618751902,CB1325
720575940605442732,NA
720575940624839165,Dm8
720575940612499097,CB1664
720575940617289403,R7
720575940623498634,CB1512
720575940622926104,CB1664
720575940628813415,Tm1
720575940636910825,NA
720575940623948432,Mi1
720575940624822334,Tm2
720575940639405629,CB0947
720575940621398908,Y3
720575940608924462,Mi10
720575940635864176,Mi1
720575940616620556,Dm3
720575940630646839,Tm5Y
720575940606756785,v2LN46a
720575940622409991,TuBu06b
720575940629791288,NA
720575940647820676,NA
720575940620191508,Tm20
720575940623110426,C3
720575940616958806,Mi9
720575940627464329,L3
720575940627924746,CB3815
720575940652127734,BM_vOcci_vPoOr
720575940655839649,CB3819
720575940628356593,L4
720575940639681341,T4d
720575940628148873,L1
720575940622666504,Mi4
720575940608622857,NA
720575940611274725,C3
720575940630559548,TmY4
720575940621920982,TmY14
720575940636681840,CB1696
720575940624349418,Dm21
720575940622927242,JO-F
720575940615978902,CL120b
720575940652355574,T4b
720575940627511960,L4
720575940628493572,NA
720575940625397022,LC10d
720575940635171179,Tm5Y
720575940627845904,MeTu1
720575940624578795,L5
720575940626362755,T5c
720575940621025901,Tm5c
720575940606893186,NA
720575940608327298,CB0381
720575940610397486,T5d
720575940632417363,T4a
720575940627558188,NA
720575940612569457,C3
720575940626475838,Dm3
720575940637187982,Pm4
720575940637718094,LC10b
720575940630951375,CB2715
720575940605931906,Dm3
720575940612810905,Tm20
720575940630363387,T5a
720575940633050285,Mi4
720575940610052266,NA
720575940616355028,NA
720575940625097992,R1-6
720575940630560505,NA
720575940623966090,Tm2
720575940621116075,L5
720575940604831456,T4a
720575940639347133,NA
720575940637342534,Mi9
720575940627248380,Tm1
720575940624953781,L5
720575940611404003,NA
720575940622314928,SIP028b
720575940635745648,T4c
720575940630450302,R1-6
720575940632429794,T5a
720575940604842924,NA
720575940623184637,BM_InOm
720575940640410685,NA
720575940619766430,C2
720575940616381855,Dm8
720575940640265021,NA
720575940629938220,T2a
720575940628824835,Tm20
720575940621680774,NA
720575940634880248,NA
720575940618842351,CB3551
720575940627116042,T4d
720575940611345834,Tm1
720575940637711438,CB3829
720575940618432185,Lawf2
720575940633180973,L5
